,Customer ID,Total Quantity,Total Price,Country,Date,Is Back,Purchase Count
1402,17653,297,31.6,United Kingdom,2011-08-11,Yes,4
1403,13858,75,12.6,United Kingdom,2011-10-13,No,11
1404,18121,433,1.25,United Kingdom,2011-07-08,Yes,30
1405,16484,152,10.2,United Kingdom,2011-06-02,Yes,18
1406,15052,82,5.1,United Kingdom,2011-01-24,No,30
1407,13439,242,6.5,United Kingdom,2011-03-29,No,54
1408,14636,117,19.5,United Kingdom,2011-03-16,Yes,16
1409,16516,58,17.4,United Kingdom,2011-11-09,No,6
1410,14528,278,4.35,United Kingdom,2011-11-02,No,18
1411,14059,128,23.4,United Kingdom,2011-03-18,No,8
1412,17947,168,5.04,United Kingdom,2011-11-02,No,9
1413,13803,121,17.7,United Kingdom,2011-03-29,No,17
1414,12649,-12,-9.9,Germany,2010-12-09,Yes,2
1415,16409,135,2.1,United Kingdom,2011-01-26,Yes,48
1416,16402,105,3.3,United Kingdom,2010-12-05,Yes,57
1417,13743,156,30.0,United Kingdom,2011-03-25,Yes,6
1418,17723,84,207.5,United Kingdom,2011-05-09,Yes,4
1419,15579,56,5.0,United Kingdom,2011-01-30,Yes,26
1420,18151,111,23.4,United Kingdom,2011-02-23,Yes,17
1421,16979,93,15.0,United Kingdom,2011-02-15,Yes,11
1422,17728,129,15.9,United Kingdom,2011-09-14,Yes,20
1423,18079,3843,68.0,United Kingdom,2011-04-15,Yes,29
1424,15424,554,18.72,United Kingdom,2011-03-30,No,17
1425,13500,128,15.0,United Kingdom,2011-08-09,Yes,20
1426,16633,177,14.75,United Kingdom,2011-04-19,Yes,26
1427,16800,540,4.95,United Kingdom,2011-11-28,No,164
1428,14607,300,165.0,United Kingdom,2011-03-23,Yes,3
1429,18170,119,10.08,United Kingdom,2011-05-06,Yes,11
1430,13065,74,17.4,United Kingdom,2010-12-01,No,14
1431,16205,64,8.3,United Kingdom,2011-06-13,Yes,26
1432,13985,190,18.0,United Kingdom,2011-03-20,Yes,20
1433,17652,98,14.75,United Kingdom,2011-03-03,Yes,13
1434,13484,44,67.5,United Kingdom,2011-04-12,No,8
1435,16581,134,10.2,United Kingdom,2011-06-10,Yes,9
1436,17111,302,15.0,United Kingdom,2011-10-23,No,30
1437,12364,555,45.0,Belgium,2011-08-19,Yes,33
1438,14936,944,20.4,Channel Islands,2011-03-09,Yes,81
1439,17984,98,12.75,United Kingdom,2011-07-17,No,48
1440,17438,103,25.5,United Kingdom,2011-03-31,Yes,17
1441,16712,155,15.9,United Kingdom,2011-03-08,Yes,54
1442,14676,-1,-1.25,United Kingdom,2011-02-11,Yes,1
1443,13715,107,13.5,United Kingdom,2010-12-02,Yes,15
1444,16600,182,12.5,United Kingdom,2011-01-05,Yes,9
1445,16685,396,2.5,United Kingdom,2011-10-09,No,62
1446,16256,581,102.0,United Kingdom,2011-03-18,Yes,13
1447,16595,335,10.5,United Kingdom,2011-10-09,No,85
1448,17850,474,15.3,United Kingdom,2010-12-01,Yes,84
1449,13801,168,9.95,United Kingdom,2011-10-04,No,23
1450,15589,125,17.4,United Kingdom,2011-02-02,Yes,12
1451,13859,129,3.75,United Kingdom,2011-01-17,No,28
1452,16446,2,1.65,United Kingdom,2011-05-18,Yes,2
1453,17534,103,24.96,United Kingdom,2011-10-17,No,9
1454,14050,447,25.2,United Kingdom,2011-08-25,Yes,37
1455,15574,176,4.25,United Kingdom,2010-12-02,Yes,121
1456,17444,1092,13.2,Canada,2011-06-20,Yes,57
1457,14071,200,1.9,United Kingdom,2011-03-20,Yes,20
1458,12408,356,15.0,Belgium,2011-03-24,Yes,35
1459,12660,127,19.8,France,2011-11-28,No,12
1460,17362,76,4.95,United Kingdom,2011-02-03,Yes,12
1461,17357,153,69.36,United Kingdom,2011-11-15,No,45
1462,15916,63,-12.75,United Kingdom,2010-12-08,Yes,15
1463,12794,227,17.4,Portugal,2011-09-02,Yes,20
1464,13411,72,18.75,United Kingdom,2011-08-24,No,18
1465,16493,76,15.0,United Kingdom,2011-01-14,Yes,6
1466,12565,80,5.04,Saudi Arabia,2011-02-24,Yes,9
1467,13591,128,19.5,United Kingdom,2011-03-18,Yes,23
1468,15510,2,250.0,United Kingdom,2011-01-13,No,1
1469,16584,488,105.0,United Kingdom,2011-03-30,Yes,14
1470,13083,143,17.0,United Kingdom,2011-09-25,Yes,14
1471,12494,9,21.9,France,2010-12-09,Yes,2
1472,17179,98,16.8,United Kingdom,2010-12-13,Yes,20
1473,16688,105,15.6,United Kingdom,2011-10-10,Yes,11
1474,16875,140,10.2,United Kingdom,2011-01-04,Yes,22
1475,17828,378,14.85,Malta,2011-06-08,Yes,43
1476,16365,101,4.95,United Kingdom,2010-12-07,Yes,6
1477,16851,83,6.96,United Kingdom,2011-10-19,Yes,7
1478,14305,581,16.5,United Kingdom,2011-07-27,Yes,62
1479,13950,81,19.8,United Kingdom,2011-04-07,Yes,7
1480,15543,86,2.55,United Kingdom,2011-02-24,No,28
1481,16180,228,59.4,United Kingdom,2011-04-01,Yes,13
1482,14854,288,20.4,United Kingdom,2011-03-10,Yes,21
1483,16732,317,64.2,United Kingdom,2011-11-08,No,28
1484,15266,18,39.8,United Kingdom,2011-01-05,No,6
1485,12377,604,37.2,Switzerland,2010-12-20,Yes,43
1486,12447,190,19.5,Belgium,2011-04-10,No,25
1487,17054,319,10.08,United Kingdom,2011-04-08,Yes,23
1488,16441,110,11.8,United Kingdom,2011-02-21,Yes,13
1489,15897,261,2.95,United Kingdom,2011-05-29,No,24
1490,17382,25,50.4,United Kingdom,2011-10-05,No,2
1491,16173,137,15.0,United Kingdom,2011-09-02,Yes,25
1492,15272,182,26.1,United Kingdom,2011-09-14,Yes,27
1493,18161,208,10.5,United Kingdom,2011-01-24,Yes,15
1494,13004,255,14.85,United Kingdom,2010-12-17,Yes,23
1495,14285,2,5.9,United Kingdom,2011-06-16,Yes,1
1496,16742,-189,-7.5,United Kingdom,2011-10-24,No,3
1497,18095,225,17.7,United Kingdom,2011-01-11,Yes,16
1498,13949,542,10.08,United Kingdom,2011-09-06,Yes,38
1499,17400,250,13.92,United Kingdom,2010-12-21,Yes,37
1500,13730,239,22.5,United Kingdom,2011-07-01,Yes,22
1501,12599,216,10.0,France,2011-02-08,Yes,13
1502,13120,12,30.6,United Kingdom,2011-04-15,No,1
1503,15167,67,2.1,United Kingdom,2011-01-23,No,41
1504,16191,744,20.4,United Kingdom,2010-12-14,Yes,5
1505,18257,112,19.5,United Kingdom,2011-02-16,Yes,15
1506,17423,314,13.5,United Kingdom,2011-05-06,Yes,11
1507,15226,71,25.5,United Kingdom,2011-02-02,No,8
1508,13874,180,17.85,United Kingdom,2010-12-16,No,18
1509,16682,514,101.4,United Kingdom,2011-06-05,Yes,11
1510,15880,187,16.95,United Kingdom,2010-12-05,No,106
1511,17597,1176,19.8,United Kingdom,2011-05-10,No,55
1512,15532,92,1.25,United Kingdom,2010-12-16,Yes,50
1513,14053,115,112.5,United Kingdom,2011-07-03,Yes,3
1514,16262,-5,-7.5,United Kingdom,2010-12-14,No,3
1515,15114,179,17.7,United Kingdom,2011-02-11,Yes,17
1516,15521,433,29.7,United Kingdom,2011-03-30,Yes,33
1517,14351,12,51.0,United Kingdom,2011-06-28,No,1
1518,13627,197,19.8,United Kingdom,2010-12-17,Yes,20
1519,16506,24,35.4,United Kingdom,2011-10-30,Yes,2
1520,17048,143,19.8,United Kingdom,2011-01-12,Yes,15
1521,18102,6599,1950.24,United Kingdom,2010-12-07,Yes,17
1522,13833,118,15.9,United Kingdom,2011-07-03,No,29
1523,16405,3,0.65,United Kingdom,2011-02-02,Yes,3
1524,14752,260,208.8,United Kingdom,2011-10-27,No,5
1525,17908,173,19.05,United Kingdom,2010-12-01,No,58
1526,15240,-3,-2.95,United Kingdom,2010-12-03,Yes,3
1527,17978,499,3.3,United Kingdom,2010-12-09,No,12
1528,16552,39,27.04,United Kingdom,2010-12-01,Yes,5
1529,16038,187,20.4,United Kingdom,2011-05-22,Yes,19
1530,15773,311,7.08,United Kingdom,2011-12-04,No,10
1531,14288,188,35.4,United Kingdom,2011-05-10,Yes,16
1532,13030,204,5.04,United Kingdom,2010-12-06,Yes,60
1533,15148,187,20.1,United Kingdom,2011-11-29,No,20
1534,17011,186,19.8,United Kingdom,2011-11-09,No,15
1535,17499,711,20.4,United Kingdom,2011-02-23,No,40
1536,13161,29,27.0,United Kingdom,2011-01-30,No,8
1537,13832,28,17.4,United Kingdom,2011-11-20,Yes,3
1538,17183,141,19.8,United Kingdom,2011-08-26,Yes,9
1539,13200,249,25.2,United Kingdom,2011-08-05,Yes,14
1540,16029,1676,178.2,United Kingdom,2010-12-01,Yes,8
1541,18062,184,75.6,United Kingdom,2011-01-06,Yes,5
1542,14413,68,0.95,United Kingdom,2010-12-12,No,23
1543,16448,78,10.5,United Kingdom,2011-05-25,No,20
1544,14387,209,15.0,United Kingdom,2011-08-22,Yes,40
1545,15577,7,12.75,United Kingdom,2011-02-07,Yes,4
1546,16157,44,29.7,United Kingdom,2011-09-28,Yes,6
1547,16424,-6,-51.0,United Kingdom,2011-01-06,Yes,1
1548,15054,111,15.9,United Kingdom,2011-10-30,Yes,67
1549,18225,-4,-31.8,United Kingdom,2010-12-03,Yes,1
1550,14395,174,15.9,United Kingdom,2010-12-02,Yes,27
1551,17128,76,5.9,United Kingdom,2011-01-09,No,14
1552,17405,334,5.04,United Kingdom,2011-07-12,Yes,41
1553,18169,61,19.8,United Kingdom,2011-10-10,No,9
1554,14475,131,17.7,United Kingdom,2011-02-08,Yes,16
1555,17505,269,14.85,United Kingdom,2011-05-18,Yes,26
1556,14317,255,16.5,United Kingdom,2011-10-06,No,24
1557,18069,161,-4.95,United Kingdom,2011-01-16,Yes,77
1558,16022,261,7.95,United Kingdom,2011-03-24,No,76
1559,13238,33,19.9,United Kingdom,2010-12-14,Yes,5
1560,13280,109,18.75,United Kingdom,2011-01-06,Yes,37
1561,17854,64,9.9,United Kingdom,2011-04-26,Yes,12
1562,16942,138,7.95,United Kingdom,2011-04-26,Yes,41
1563,16091,83,19.8,United Kingdom,2011-05-25,Yes,10
1564,14155,25,17.85,United Kingdom,2011-03-18,No,6
1565,16121,142,5.9,United Kingdom,2011-05-08,Yes,74
1566,17901,24,2.49,United Kingdom,2011-11-10,No,19
1567,15116,147,102.0,United Kingdom,2011-05-19,Yes,15
1568,16447,223,19.9,United Kingdom,2011-07-27,No,36
1569,17503,213,17.0,United Kingdom,2011-11-01,Yes,23
1570,17035,143,39.6,United Kingdom,2011-02-01,Yes,18
1571,15807,380,11.4,United Kingdom,2011-09-23,Yes,40
1572,15630,280,19.8,United Kingdom,2011-05-19,Yes,21
1573,14306,917,102.0,United Kingdom,2011-09-15,Yes,26
1574,14867,-1,-8.95,United Kingdom,2010-12-06,Yes,1
1575,16342,47,10.2,United Kingdom,2011-06-13,Yes,7
1576,13979,639,20.8,United Kingdom,2011-09-27,No,54
1577,14040,91,10.5,United Kingdom,2011-01-12,Yes,24
1578,13390,224,15.0,United Kingdom,2011-09-26,No,13
1579,17211,204,5.1,United Kingdom,2010-12-05,Yes,33
1580,17686,616,17.0,United Kingdom,2011-02-10,Yes,68
1581,18228,141,20.28,United Kingdom,2011-09-21,Yes,20
1582,12642,277,30.0,Germany,2011-08-24,Yes,23
1583,15618,100,15.0,United Kingdom,2011-07-26,Yes,11
1584,17525,82,102.0,United Kingdom,2010-12-15,No,9
1585,15728,-34,-9.3,United Kingdom,2011-10-21,No,4
1586,13732,498,14.22,United Kingdom,2011-11-11,No,33
1587,14693,34,4.25,United Kingdom,2011-03-20,No,8
1588,16517,96,14.75,United Kingdom,2011-03-07,No,17
1589,15016,76,7.95,United Kingdom,2011-06-20,No,20
1590,18167,122,35.4,United Kingdom,2011-08-26,Yes,13
1591,17190,1,195.0,United Kingdom,2011-05-16,Yes,1
1592,17759,77,10.2,United Kingdom,2011-06-23,Yes,17
1593,14672,147,1.65,United Kingdom,2011-01-07,Yes,34
1594,16208,243,5.1,United Kingdom,2011-02-23,Yes,40
1595,13890,93,15.0,United Kingdom,2010-12-16,Yes,11
1596,15239,373,15.0,United Kingdom,2011-09-22,Yes,30
1597,17024,25,31.25,United Kingdom,2011-07-05,Yes,1
1598,13477,120,15.9,United Kingdom,2011-02-21,Yes,12
1599,14364,371,17.0,United Kingdom,2011-05-12,Yes,8
1600,13318,176,9.96,United Kingdom,2011-11-02,Yes,13
1601,13330,198,13.92,United Kingdom,2011-01-28,Yes,13
1602,13310,234,15.0,United Kingdom,2011-01-19,Yes,27
1603,12864,216,17.4,United Kingdom,2011-07-24,No,3
1604,15912,66,0.42,United Kingdom,2011-04-20,Yes,13
1605,16143,145,17.7,United Kingdom,2010-12-05,Yes,16
1606,15314,313,5.04,United Kingdom,2011-05-24,No,24
1607,14056,372,0.84,United Kingdom,2011-02-28,Yes,131
1608,13092,31,26.85,United Kingdom,2010-12-15,Yes,7
1609,13739,54,41.7,United Kingdom,2011-11-21,No,3
1610,14779,56,2.5,United Kingdom,2011-01-20,Yes,31
1611,17119,306,8.5,United Kingdom,2011-10-11,Yes,31
1612,16198,129,20.28,United Kingdom,2011-09-25,No,14
1613,17144,351,15.0,United Kingdom,2011-09-16,Yes,23
1614,15247,160,81.6,United Kingdom,2011-08-09,No,6
1615,18126,144,8.3,United Kingdom,2011-10-10,No,55
1616,16781,113,31.8,United Kingdom,2010-12-02,Yes,17
1617,13814,332,13.2,Germany,2011-07-25,Yes,31
1618,14295,-2,-3.0,United Kingdom,2011-01-11,Yes,1
1619,14163,153,13.9,United Kingdom,2011-04-14,Yes,17
1620,12670,278,33.0,France,2011-04-21,Yes,21
1621,13792,28,17.7,United Kingdom,2011-02-25,Yes,4
1622,15067,335,35.4,United Kingdom,2011-03-02,Yes,35
1623,15097,170,5.1,United Kingdom,2011-12-05,No,25
1624,13802,-11,-7.95,United Kingdom,2010-12-14,Yes,2
1625,15213,262,10.5,United Kingdom,2011-01-14,Yes,22
1626,15012,86,3.75,United Kingdom,2010-12-01,Yes,54
1627,14453,49,5.75,United Kingdom,2011-06-02,No,22
1628,13807,36,19.8,United Kingdom,2010-12-07,No,7
1629,16549,56,2.95,United Kingdom,2011-01-09,Yes,33
1630,13118,88,-4.47,United Kingdom,2011-02-24,Yes,16
1631,18036,83,2.1,United Kingdom,2011-04-08,Yes,40
1632,14566,800,358.0,Channel Islands,2011-08-21,No,4
1633,17646,110,30.0,United Kingdom,2010-12-09,Yes,9
1634,15380,78,230.1,United Kingdom,2010-12-09,Yes,1
1635,14798,76,10.2,United Kingdom,2011-02-02,Yes,6
1636,15419,230,10.08,United Kingdom,2011-11-15,No,8
1637,16656,396,19.8,United Kingdom,2010-12-10,Yes,4
1638,12855,30,17.7,United Kingdom,2010-12-02,No,3
1639,15053,257,4.25,United Kingdom,2011-03-03,Yes,20
1640,17768,125,10.5,United Kingdom,2011-06-26,Yes,23
1641,12395,528,25.2,Belgium,2010-12-03,Yes,11
1642,13572,534,17.7,United Kingdom,2011-05-18,No,33
1643,17175,332,19.8,United Kingdom,2011-02-16,Yes,27
1644,15024,259,19.8,United Kingdom,2010-12-07,Yes,48
1645,16232,231,15.3,United Kingdom,2011-05-08,Yes,19
1646,16716,96,734.4,United Kingdom,2011-02-01,Yes,1
1647,16591,41,3.4,United Kingdom,2011-10-02,No,10
1648,14334,225,15.0,United Kingdom,2010-12-16,Yes,20
1649,13485,277,12.5,United Kingdom,2011-04-20,No,23
1650,14222,607,10.5,United Kingdom,2011-06-15,No,41
1651,14022,487,10.5,United Kingdom,2011-04-28,No,28
1652,13040,167,12.48,United Kingdom,2011-11-06,Yes,21
1653,12680,230,6.96,France,2011-08-18,Yes,19
1654,14456,96,4.16,United Kingdom,2011-07-20,Yes,53
1655,17140,302,7.5,United Kingdom,2011-04-06,No,20
1656,12783,176,14.94,Portugal,2011-09-25,Yes,17
1657,17736,213,9.36,United Kingdom,2011-08-18,Yes,23
1658,18112,110,25.0,United Kingdom,2011-06-26,Yes,12
1659,16085,95,9.9,United Kingdom,2011-01-23,Yes,28
1660,14890,51,10.2,United Kingdom,2011-03-31,No,7
1661,14114,89,17.7,United Kingdom,2011-01-13,Yes,11
1662,17594,220,33.0,United Kingdom,2011-03-30,Yes,14
1663,17516,215,4.95,United Kingdom,2011-02-27,Yes,65
1664,12491,260,15.6,France,2011-11-01,No,25
1665,16613,293,16.6,United Kingdom,2011-09-30,No,30
1666,12709,139,16.5,Germany,2010-12-08,Yes,6
1667,17415,114,170.0,United Kingdom,2011-09-21,No,14
1668,17044,-6,-3.3,United Kingdom,2010-12-15,Yes,3
1669,12383,754,30.0,Belgium,2010-12-22,Yes,36
1670,16399,159,9.75,United Kingdom,2011-04-18,Yes,30
1671,12708,89,17.0,Germany,2010-12-06,Yes,13
1672,14600,125,15.0,United Kingdom,2011-02-07,No,25
1673,14565,640,19.5,United Kingdom,2010-12-13,Yes,54
1674,13269,197,17.0,United Kingdom,2010-12-05,Yes,12
1675,17197,191,30.0,United Kingdom,2011-11-10,No,29
1676,14482,111,1.65,United Kingdom,2011-04-14,Yes,15
1677,15393,94,9.9,United Kingdom,2011-03-03,Yes,8
1678,17498,394,15.0,United Kingdom,2011-09-25,No,17
1679,13193,50,2.9,United Kingdom,2011-10-09,No,29
1680,16279,-2,-4.95,United Kingdom,2011-01-10,Yes,2
1681,13081,1346,177.6,United Kingdom,2010-12-03,Yes,74
1682,12597,230,84.0,Spain,2011-03-16,Yes,29
1683,16258,372,15.0,United Kingdom,2011-05-04,Yes,35
1684,13972,42,15.3,United Kingdom,2011-05-22,Yes,9
1685,17346,88,0.95,United Kingdom,2010-12-01,Yes,35
1686,13397,88,31.6,United Kingdom,2011-01-04,Yes,8
1687,12888,52,25.2,United Kingdom,2011-03-29,Yes,4
1688,17339,16,15.0,United Kingdom,2010-12-09,Yes,4
1689,14759,119,17.85,United Kingdom,2011-04-21,Yes,35
1690,15329,-6,-2.0,United Kingdom,2010-12-09,Yes,2
1691,14541,78,0.21,United Kingdom,2011-01-24,Yes,25
1692,16891,92,8.45,United Kingdom,2010-12-03,Yes,69
1693,16083,384,30.0,United Kingdom,2010-12-14,Yes,17
1694,17124,130,15.9,United Kingdom,2011-06-07,No,32
1695,12539,643,10.2,Spain,2011-01-10,Yes,93
1696,17920,220,4.95,United Kingdom,2010-12-01,Yes,81
1697,12724,115,8.5,France,2011-01-11,Yes,10
1698,18198,222,9.9,United Kingdom,2011-01-07,Yes,19
1699,17892,69,9.95,United Kingdom,2011-07-07,Yes,26
1700,13015,275,25.5,United Kingdom,2011-04-04,Yes,39
1701,13032,175,2.5,United Kingdom,2011-09-13,Yes,44
1702,16468,31,62.4,United Kingdom,2011-09-26,No,2
1703,13993,120,19.5,United Kingdom,2011-01-13,Yes,18
1704,17490,140,14.85,United Kingdom,2011-06-16,Yes,18
1705,15812,64,102.0,United Kingdom,2011-01-26,Yes,2
1706,14720,40,15.9,United Kingdom,2011-08-05,Yes,9
1707,17277,362,5.9,United Kingdom,2011-01-21,Yes,52
1708,17554,747,10.5,United Kingdom,2011-07-14,Yes,50
1709,18055,93,17.0,United Kingdom,2010-12-05,Yes,19
1710,17974,87,15.8,United Kingdom,2011-05-04,Yes,21
1711,15646,230,17.7,United Kingdom,2010-12-02,Yes,17
1712,13458,506,81.6,United Kingdom,2010-12-15,Yes,30
1713,16019,60,17.7,United Kingdom,2010-12-10,Yes,8
1714,15060,242,12.75,United Kingdom,2011-11-30,Yes,112
1715,17489,232,15.0,United Kingdom,2011-05-11,Yes,16
1716,14251,746,102.0,United Kingdom,2011-10-13,Yes,36
1717,16826,158,17.4,United Kingdom,2011-10-19,No,22
1718,13956,58,5.9,United Kingdom,2011-03-13,Yes,23
1719,12885,346,19.8,United Kingdom,2011-08-08,Yes,39
1720,15831,300,-54.0,United Kingdom,2011-01-19,Yes,18
1721,13808,216,75.0,United Kingdom,2011-09-04,Yes,27
1722,17904,62,8.25,United Kingdom,2011-11-18,No,39
1723,16923,212,7.5,United Kingdom,2010-12-12,Yes,53
1724,13080,120,3.36,United Kingdom,2011-06-13,No,6
1725,16027,217,76.32,United Kingdom,2011-02-10,Yes,3
1726,15408,106,4.95,United Kingdom,2011-03-20,No,34
1727,12519,183,30.6,Germany,2011-10-07,No,17
1728,12770,743,69.12,Japan,2011-05-13,No,12
1729,17640,250,107.28,United Kingdom,2011-09-14,No,5
1730,12883,68,17.85,United Kingdom,2011-09-11,Yes,19
1731,14984,21,3.38,United Kingdom,2011-06-12,Yes,17
1732,18037,6,19.95,United Kingdom,2010-12-12,Yes,6
1733,13983,220,15.0,United Kingdom,2010-12-08,Yes,15
1734,18109,55,122.4,United Kingdom,2010-12-05,Yes,14
1735,14975,380,11.7,United Kingdom,2011-10-13,No,11
1736,16533,162,12.5,United Kingdom,2011-10-02,Yes,65
1737,15603,96,34.56,United Kingdom,2011-09-22,No,2
1738,13925,212,19.8,United Kingdom,2011-07-28,Yes,25
1739,12630,284,17.7,Finland,2011-10-27,Yes,34
1740,18117,618,10.2,United Kingdom,2011-11-14,No,73
1741,13658,300,39.6,United Kingdom,2011-05-19,Yes,32
1742,17343,56,35.7,United Kingdom,2010-12-19,No,17
1743,17173,116,35.4,United Kingdom,2011-07-31,Yes,12
1744,15296,679,29.7,United Kingdom,2011-01-17,Yes,61
1745,14013,90,16.5,United Kingdom,2011-03-09,Yes,8
1746,15147,366,15.0,United Kingdom,2011-04-13,Yes,28
1747,16610,66,17.7,United Kingdom,2011-05-04,No,6
1748,14156,-2,-4.25,EIRE,2010-12-02,Yes,2
1749,16497,94,14.85,United Kingdom,2011-01-10,Yes,15
1750,12653,286,20.4,Israel,2011-02-16,Yes,16
1751,18160,147,20.8,United Kingdom,2011-05-23,Yes,19
1752,17015,549,10.5,United Kingdom,2011-06-07,Yes,121
1753,16242,95,5.96,United Kingdom,2011-03-07,Yes,23
1754,16014,106,2.95,United Kingdom,2011-02-21,Yes,62
1755,13061,107,9.96,United Kingdom,2011-09-28,No,10
1756,14000,710,61.2,United Kingdom,2011-05-12,Yes,15
1757,17416,1345,19.5,United Kingdom,2011-03-03,Yes,98
1758,15208,20,17.7,United Kingdom,2010-12-21,Yes,3
1759,16751,1031,918.0,United Kingdom,2011-11-09,No,25
1760,15737,286,23.4,United Kingdom,2011-04-11,Yes,29
1761,16257,2,21.95,United Kingdom,2011-06-16,No,2
1762,16308,1000,320.0,United Kingdom,2011-03-23,Yes,1
1763,13321,140,27.04,United Kingdom,2011-09-14,Yes,9
1764,15394,242,23.4,United Kingdom,2010-12-16,Yes,24
1765,17217,24,11.8,United Kingdom,2011-04-19,No,9
1766,12569,115,30.0,Germany,2011-04-01,Yes,9
1767,14309,103,51.0,United Kingdom,2010-12-16,Yes,6
1768,13369,149,40.0,United Kingdom,2010-12-09,Yes,14
1769,14804,121,53.1,United Kingdom,2011-12-01,No,12
1770,14850,-8,-47.6,United Kingdom,2010-12-07,Yes,1
1771,15230,339,35.4,United Kingdom,2011-04-13,Yes,22
1772,12693,47,17.7,Germany,2011-01-24,Yes,8
1773,12845,21,1.25,United Kingdom,2011-02-22,Yes,21
1774,13117,130,7.5,United Kingdom,2010-12-02,Yes,15
1775,13489,64,15.0,United Kingdom,2011-02-18,Yes,6
1776,14775,384,20.4,United Kingdom,2010-12-02,Yes,20
1777,13823,325,16.5,United Kingdom,2011-09-09,Yes,26
1778,14633,96,15.8,United Kingdom,2011-03-18,No,20
1779,16701,366,21.0,United Kingdom,2010-12-13,Yes,11
1780,13536,319,10.4,United Kingdom,2011-09-25,Yes,25
1781,13887,147,9.96,United Kingdom,2011-05-19,No,19
1782,16550,254,-3.95,United Kingdom,2010-12-06,Yes,51
1783,12609,223,20.4,Germany,2011-01-25,Yes,15
1784,17065,-1,-112.35,United Kingdom,2011-07-19,No,0
1785,12842,157,7.8,United Kingdom,2011-02-04,Yes,14
1786,13669,13,12.75,United Kingdom,2011-07-13,Yes,3
1787,17186,100,72.0,United Kingdom,2011-10-10,Yes,1
1788,13948,40,46.8,United Kingdom,2010-12-14,No,3
1789,18033,253,4.15,United Kingdom,2011-10-05,No,34
1790,16519,24,15.3,United Kingdom,2010-12-09,Yes,5
1791,16360,96,3.4,United Kingdom,2011-09-12,Yes,33
1792,12715,197,12.5,Sweden,2011-08-25,No,20
1793,13741,76,34.0,United Kingdom,2011-05-06,Yes,8
1794,16456,392,16.5,United Kingdom,2010-12-01,Yes,16
1795,13332,179,17.0,United Kingdom,2011-11-25,No,21
1796,14616,48,237.6,United Kingdom,2011-01-26,Yes,1
1797,17397,254,7.95,United Kingdom,2011-11-17,No,92
1798,17309,41,4.95,United Kingdom,2011-09-05,No,12
1799,14626,432,8.5,United Kingdom,2011-04-20,Yes,29
1800,17389,-150,-442.5,United Kingdom,2011-01-04,Yes,1
1801,15514,226,30.0,United Kingdom,2010-12-10,Yes,102
1802,18274,88,15.0,United Kingdom,2011-11-09,Yes,11
1803,17692,384,15.36,United Kingdom,2010-12-15,Yes,24
1804,14998,105,2.9,United Kingdom,2011-04-12,Yes,42
1805,12380,293,16.5,Belgium,2011-06-07,Yes,35
1806,12744,1091,25.92,Singapore,2011-01-25,Yes,56
1807,15578,52,7.95,United Kingdom,2011-06-30,No,13
1808,16849,33,17.7,United Kingdom,2011-06-06,No,8
1809,14923,418,19.8,United Kingdom,2011-10-20,No,44
1810,13587,180,23.4,United Kingdom,2011-10-07,Yes,8
1811,15775,68,15.0,United Kingdom,2011-04-08,No,7
1812,14385,54,16.5,United Kingdom,2011-11-16,Yes,4
1813,17453,160,9.9,United Kingdom,2011-10-06,Yes,9
1814,15656,89,17.4,United Kingdom,2011-02-28,Yes,15
1815,15522,316,2.52,United Kingdom,2011-09-13,Yes,42
1816,15948,439,15.3,United Kingdom,2011-10-27,Yes,40
1817,14688,454,19.5,United Kingdom,2010-12-01,Yes,19
1818,14551,66,12.64,United Kingdom,2011-05-19,Yes,7
1819,18164,184,16.5,United Kingdom,2011-11-02,Yes,24
1820,17194,118,1.65,United Kingdom,2010-12-14,Yes,25
1821,13300,203,23.0,United Kingdom,2011-06-23,Yes,20
1822,15423,101,36.0,United Kingdom,2011-11-01,No,2
1823,15034,454,9.9,United Kingdom,2010-12-21,Yes,39
1824,18219,67,19.9,United Kingdom,2010-12-06,Yes,13
1825,16227,90,17.7,United Kingdom,2011-04-28,Yes,6
